,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag
139,-3,3198,3221,2629.3,2638.01,,,-29.290386000000108,3.1603860000000004,-0.0037133313049100003,2024-09-23 08:00:00+00:00,2024-09-24 08:00:00+00:00,1 days 00:00:00,
140,3,3221,3244,2638.01,2658.84,,,59.31188999999978,3.17811,0.007494524281560657,2024-09-24 08:00:00+00:00,2024-09-25 08:00:00+00:00,1 days 00:00:00,
141,3,3244,3267,2658.84,2660.59,,,2.0583419999999997,3.1916580000000003,0.00025805012712317837,2024-09-25 08:00:00+00:00,2024-09-26 08:00:00+00:00,1 days 00:00:00,
142,-3,3267,3290,2660.59,2670.38,,,-32.56858199999989,3.1985820000000005,-0.004080370895177435,2024-09-26 08:00:00+00:00,2024-09-27 08:00:00+00:00,1 days 00:00:00,
143,-3,3290,3313,2670.38,2655.77,,,40.63431000000038,3.19569,0.005072225675746548,2024-09-27 08:00:00+00:00,2024-09-30 08:00:00+00:00,3 days 00:00:00,
144,-3,3313,3336,2655.77,2639.53,,,45.542819999999345,3.17718,0.005716210364602325,2024-09-30 08:00:00+00:00,2024-10-01 08:00:00+00:00,1 days 00:00:00,
145,-3,3336,3359,2639.53,2654.06,,,-46.76615399999923,3.1761540000000004,-0.00590586884786297,2024-10-01 08:00:00+00:00,2024-10-02 08:00:00+00:00,1 days 00:00:00,
146,-3,3359,3382,2654.06,2654.9,,,-5.705376000000437,3.1853760000000007,-0.0007165595352028346,2024-10-02 08:00:00+00:00,2024-10-03 08:00:00+00:00,1 days 00:00:00,
147,3,3382,3405,2654.9,2663.99,,,24.07866599999907,3.1913340000000003,0.003023173000866118,2024-10-03 08:00:00+00:00,2024-10-04 08:00:00+00:00,1 days 00:00:00,
148,-3,3405,3428,2663.99,2646.66,,,48.80360999999978,3.18639,0.006106580730408125,2024-10-04 08:00:00+00:00,2024-10-07 08:00:00+00:00,3 days 00:00:00,
149,3,3428,3451,2646.66,2643.05,,,-14.003825999999018,3.173826,-0.0017637104879356107,2024-10-07 08:00:00+00:00,2024-10-08 08:00:00+00:00,1 days 00:00:00,
150,-3,3451,3474,2643.05,2615.96,,,78.11459400000044,3.155406,0.009851572236620578,2024-10-08 08:00:00+00:00,2024-10-09 08:00:00+00:00,1 days 00:00:00,
151,-3,3474,3497,2615.96,2613.93,,,2.9520660000006003,3.137934,0.0003761609504733254,2024-10-09 08:00:00+00:00,2024-10-10 08:00:00+00:00,1 days 00:00:00,
152,-3,3497,3520,2613.93,2645.52,,,-97.92567000000044,3.1556699999999998,-0.012487667994169848,2024-10-10 08:00:00+00:00,2024-10-11 08:00:00+00:00,1 days 00:00:00,
153,3,3520,3543,2645.52,2659.23,,,37.94715000000011,3.18285,0.004781309534609528,2024-10-11 08:00:00+00:00,2024-10-14 08:00:00+00:00,3 days 00:00:00,
154,3,3543,3566,2659.23,2644.35,,,-47.822148000000325,3.1821479999999998,-0.0059944856217778114,2024-10-14 08:00:00+00:00,2024-10-15 08:00:00+00:00,1 days 00:00:00,
155,3,3566,3589,2644.35,2666.77,,,64.07332800000022,3.1866719999999997,0.008076758371622483,2024-10-15 08:00:00+00:00,2024-10-16 08:00:00+00:00,1 days 00:00:00,
156,-3,3589,3612,2666.77,2679.08,,,-40.137509999999835,3.20751,-0.005016994341469275,2024-10-16 08:00:00+00:00,2024-10-17 08:00:00+00:00,1 days 00:00:00,
157,3,3612,3635,2679.08,2710.18,,,90.06644399999973,3.233556,0.011206140914045136,2024-10-17 08:00:00+00:00,2024-10-18 08:00:00+00:00,1 days 00:00:00,
158,3,3635,3658,2710.18,2730.37,,,57.30567000000016,3.26433,0.007048199750570197,2024-10-18 08:00:00+00:00,2024-10-21 08:00:00+00:00,3 days 00:00:00,
159,3,3658,3681,2730.37,2734.7,,,9.710957999999781,3.2790419999999996,0.001185548478777499,2024-10-21 08:00:00+00:00,2024-10-22 08:00:00+00:00,1 days 00:00:00,
160,3,3681,3704,2734.7,2749.99,,,42.57918599999989,3.2908139999999997,0.005189988664204504,2024-10-22 08:00:00+00:00,2024-10-23 08:00:00+00:00,1 days 00:00:00,
161,-3,3704,3727,2749.99,2726.49,,,67.214112,3.285888,0.008147194717071713,2024-10-23 08:00:00+00:00,2024-10-24 08:00:00+00:00,1 days 00:00:00,
162,3,3727,3750,2726.49,2726.06,,,-4.561529999999509,3.2715300000000003,-0.0005576803876044803,2024-10-24 08:00:00+00:00,2024-10-25 08:00:00+00:00,1 days 00:00:00,
163,-3,3750,3775,2726.06,2740.72,,,-47.26006799999956,3.280068,-0.005778800173143705,2024-10-25 08:00:00+00:00,2024-10-28 09:00:00+00:00,3 days 01:00:00,
164,3,3775,3798,2740.72,2755.69,,,41.612154000000764,3.297846,0.00506097594792614,2024-10-28 09:00:00+00:00,2024-10-29 09:00:00+00:00,1 days 00:00:00,
165,3,3798,3821,2755.69,2787.07,,,90.81434400000033,3.3256560000000004,0.01098507016391538,2024-10-29 09:00:00+00:00,2024-10-30 09:00:00+00:00,1 days 00:00:00,
166,3,3821,3844,2787.07,2779.77,,,-25.240104000000546,3.340104,-0.0030187142770006863,2024-10-30 09:00:00+00:00,2024-10-31 09:00:00+00:00,1 days 00:00:00,
167,-3,3844,3867,2779.77,2752.02,,,79.930926,3.3190739999999996,0.009584836874993247,2024-10-31 09:00:00+00:00,2024-11-01 09:00:00+00:00,1 days 00:00:00,
168,-3,3867,3889,2752.02,2741.55,,,28.1138579999994,3.2961420000000006,0.003405239060762547,2024-11-01 09:00:00+00:00,2024-11-04 09:00:00+00:00,3 days 00:00:00,
169,-3,3889,3912,2741.55,2737.82,,,7.902378000000054,3.2876220000000007,0.0009608163265305916,2024-11-04 09:00:00+00:00,2024-11-05 09:00:00+00:00,1 days 00:00:00,
170,-3,3912,3935,2737.82,2707.01,,,89.16310199999984,3.2668980000000003,0.010855729741180958,2024-11-05 09:00:00+00:00,2024-11-06 09:00:00+00:00,1 days 00:00:00,
171,-3,3935,3958,2707.01,2657.08,,,146.57154600000086,3.2184540000000004,0.01804839361509576,2024-11-06 09:00:00+00:00,2024-11-07 09:00:00+00:00,1 days 00:00:00,
172,-3,3958,3981,2657.08,2686.14,,,-90.38593199999984,3.2059320000000002,-0.011339005223779435,2024-11-07 09:00:00+00:00,2024-11-08 09:00:00+00:00,1 days 00:00:00,
173,-3,3981,4004,2686.14,2673.27,,,35.39435399999967,3.215646,0.004392220062989959,2024-11-08 09:00:00+00:00,2024-11-11 09:00:00+00:00,3 days 00:00:00,
174,-3,4004,4027,2673.27,2607.91,,,192.91129200000037,3.1687079999999996,0.024054346923430905,2024-11-11 09:00:00+00:00,2024-11-12 09:00:00+00:00,1 days 00:00:00,
175,4,4027,4050,2607.91,2605.34,,,-14.450599999998836,4.1706,-0.0013852663627194248,2024-11-12 09:00:00+00:00,2024-11-13 09:00:00+00:00,1 days 00:00:00,
176,-4,4050,4073,2605.34,2555.07,,,196.95167199999992,4.128328000000001,0.018898845448194843,2024-11-13 09:00:00+00:00,2024-11-14 09:00:00+00:00,1 days 00:00:00,
177,-4,4073,4096,2555.07,2561.33,,,-29.133119999999053,4.093120000000001,-0.002850520729373337,2024-11-14 09:00:00+00:00,2024-11-15 09:00:00+00:00,1 days 00:00:00,
178,-4,4096,4119,2561.33,2586.0,,,-102.79786400000029,4.117864,-0.010033641116139,2024-11-15 09:00:00+00:00,2024-11-18 09:00:00+00:00,3 days 00:00:00,
179,-4,4119,4142,2586.0,2625.12,,,-160.64889599999955,4.168896,-0.015530635730858463,2024-11-18 09:00:00+00:00,2024-11-19 09:00:00+00:00,1 days 00:00:00,
180,3,4142,4165,2625.12,2629.3,,,9.387348000000873,3.1526520000000002,0.001191989699518627,2024-11-19 09:00:00+00:00,2024-11-20 09:00:00+00:00,1 days 00:00:00,
181,3,4165,4188,2629.3,2661.15,,,92.37572999999972,3.1742700000000004,0.011711067584528277,2024-11-20 09:00:00+00:00,2024-11-21 09:00:00+00:00,1 days 00:00:00,
182,-3,4188,4211,2661.15,2692.86,,,-98.34240600000011,3.2124060000000005,-0.0123182842004397,2024-11-21 09:00:00+00:00,2024-11-22 09:00:00+00:00,1 days 00:00:00,
183,3,4211,4234,2692.86,2666.95,,,-80.94588600000093,3.2158860000000002,-0.01001981610629603,2024-11-22 09:00:00+00:00,2024-11-25 09:00:00+00:00,3 days 00:00:00,
184,3,4234,4257,2666.95,2621.96,,,-138.14334599999935,3.173346,-0.01726608372860379,2024-11-25 09:00:00+00:00,2024-11-26 09:00:00+00:00,1 days 00:00:00,
185,3,4257,4280,2621.96,2647.71,,,74.088198,3.1618020000000002,0.00941893316450294,2024-11-26 09:00:00+00:00,2024-11-27 09:00:00+00:00,1 days 00:00:00,
186,3,4280,4303,2647.71,2636.81,,,-35.870712000000275,3.170712,-0.004515941700563897,2024-11-27 09:00:00+00:00,2024-11-28 09:00:00+00:00,1 days 00:00:00,
187,-3,4303,4324,2636.81,2665.31,,,-88.681272,3.1812720000000003,-0.011210676537179366,2024-11-28 09:00:00+00:00,2024-11-29 09:00:00+00:00,1 days 00:00:00,
188,3,4324,4345,2665.31,2625.94,,,-121.28474999999968,3.1747500000000004,-0.015168310628032016,2024-11-29 09:00:00+00:00,2024-12-02 09:00:00+00:00,3 days 00:00:00,
189,3,4345,4368,2625.94,2646.82,,,59.476344000000324,3.1636560000000005,0.007549848054410926,2024-12-02 09:00:00+00:00,2024-12-03 09:00:00+00:00,1 days 00:00:00,
190,3,4368,4391,2646.82,2649.24,,,4.082363999998854,3.177636,0.0005141218518824886,2024-12-03 09:00:00+00:00,2024-12-04 09:00:00+00:00,1 days 00:00:00,
191,-3,4391,4414,2649.24,2646.9,,,3.842315999999072,3.177684,0.00048344883815727333,2024-12-04 09:00:00+00:00,2024-12-05 09:00:00+00:00,1 days 00:00:00,
192,-3,4414,4437,2646.9,2639.24,,,19.80831600000093,3.171684,0.0024945302051457893,2024-12-05 09:00:00+00:00,2024-12-06 09:00:00+00:00,1 days 00:00:00,
193,-3,4437,4460,2639.24,2643.71,,,-16.579770000000764,3.1697699999999998,-0.002094008123550904,2024-12-06 09:00:00+00:00,2024-12-09 09:00:00+00:00,3 days 00:00:00,
194,3,4460,4483,2643.71,2670.04,,,75.80174999999979,3.18825,0.0095574968510162,2024-12-09 09:00:00+00:00,2024-12-10 09:00:00+00:00,1 days 00:00:00,
195,3,4483,4506,2670.04,2694.89,,,71.33104199999973,3.218958,0.008905115279171738,2024-12-10 09:00:00+00:00,2024-12-11 09:00:00+00:00,1 days 00:00:00,
196,3,4506,4529,2694.89,2718.02,,,66.14225400000032,3.2477460000000002,0.008181194037604655,2024-12-11 09:00:00+00:00,2024-12-12 09:00:00+00:00,1 days 00:00:00,
197,3,4529,4552,2718.02,2689.3,,,-89.4043919999994,3.2443920000000004,-0.010964402027946735,2024-12-12 09:00:00+00:00,2024-12-13 09:00:00+00:00,1 days 00:00:00,
198,3,4552,4575,2689.3,2653.69,,,-110.03579400000038,3.205794,-0.01363871565091294,2024-12-13 09:00:00+00:00,2024-12-16 09:00:00+00:00,3 days 00:00:00,
199,-3,4575,4598,2653.69,2648.89,,,11.218452000000546,3.1815480000000003,0.0014091638435537895,2024-12-16 09:00:00+00:00,2024-12-17 09:00:00+00:00,1 days 00:00:00,
200,3,4598,4621,2648.89,2646.69,,,-9.777347999999455,3.1773480000000003,-0.0012303704570592786,2024-12-17 09:00:00+00:00,2024-12-18 09:00:00+00:00,1 days 00:00:00,
201,3,4621,4644,2646.69,2612.99,,,-104.25580800000081,3.155808,-0.013130338649407483,2024-12-18 09:00:00+00:00,2024-12-19 09:00:00+00:00,1 days 00:00:00,
202,-3,4644,4667,2612.99,2604.55,,,22.1894759999988,3.1305240000000003,0.0028306621915888406,2024-12-19 09:00:00+00:00,2024-12-20 09:00:00+00:00,1 days 00:00:00,
203,-3,4667,4690,2604.55,2631.5,,,-83.99162999999946,3.14163,-0.010749346336219195,2024-12-20 09:00:00+00:00,2024-12-23 09:00:00+00:00,3 days 00:00:00,
204,3,4690,4713,2631.5,2618.61,,,-41.82006599999962,3.150066,-0.00529736728101839,2024-12-23 09:00:00+00:00,2024-12-24 09:00:00+00:00,1 days 00:00:00,
205,-3,4713,4733,2618.61,2626.23,,,-26.006903999999672,3.146904,-0.0033105227582572237,2024-12-24 09:00:00+00:00,2024-12-26 09:00:00+00:00,2 days 00:00:00,
206,3,4733,4756,2626.23,2634.47,,,21.563579999999344,3.1564200000000002,0.002736949924416301,2024-12-26 09:00:00+00:00,2024-12-27 09:00:00+00:00,1 days 00:00:00,
207,3,4756,4779,2634.47,2619.03,,,-49.4720999999988,3.1521000000000003,-0.006259589215287906,2024-12-27 09:00:00+00:00,2024-12-30 09:00:00+00:00,3 days 00:00:00,
208,3,4779,4802,2619.03,2607.91,,,-36.49616400000104,3.136164,-0.004644997575438383,2024-12-30 09:00:00+00:00,2024-12-31 09:00:00+00:00,1 days 00:00:00,
209,-3,4802,4825,2607.91,2634.14,,,-81.83523000000005,3.1452299999999997,-0.010459873998719213,2024-12-31 09:00:00+00:00,2025-01-02 09:00:00+00:00,2 days 00:00:00,
210,3,4825,4848,2634.14,2659.41,,,72.63386999999994,3.1761299999999997,0.009191345182867953,2025-01-02 09:00:00+00:00,2025-01-03 09:00:00+00:00,1 days 00:00:00,
211,-3,4848,4871,2659.41,2631.49,,,80.58546000000023,3.17454,0.010100668945367564,2025-01-03 09:00:00+00:00,2025-01-06 09:00:00+00:00,3 days 00:00:00,
212,-3,4871,4892,2631.49,2640.21,,,-29.323020000000763,3.1630200000000004,-0.0037143747458665563,2025-01-06 09:00:00+00:00,2025-01-07 09:00:00+00:00,1 days 00:00:00,
213,3,4892,4915,2640.21,2652.02,,,32.25466199999984,3.175338,0.004072234405596564,2025-01-07 09:00:00+00:00,2025-01-08 09:00:00+00:00,1 days 00:00:00,
214,3,4915,4938,2652.02,2666.73,,,40.93875000000011,3.19125,0.005145605990905091,2025-01-08 09:00:00+00:00,2025-01-09 09:00:00+00:00,1 days 00:00:00,
215,3,4938,4961,2666.73,2678.09,,,30.873108000000382,3.2068920000000003,0.0038590468476374833,2025-01-09 09:00:00+00:00,2025-01-10 09:00:00+00:00,1 days 00:00:00,
216,-3,4961,4984,2678.09,2689.43,,,-37.24051199999907,3.2205120000000003,-0.00463520792803825,2025-01-10 09:00:00+00:00,2025-01-13 09:00:00+00:00,3 days 00:00:00,
217,3,4984,5007,2689.43,2669.03,,,-64.4150759999989,3.215076,-0.00798373335613858,2025-01-13 09:00:00+00:00,2025-01-14 09:00:00+00:00,1 days 00:00:00,
218,3,5007,5030,2669.03,2681.06,,,32.87994599999924,3.2100540000000004,0.004106353993772996,2025-01-14 09:00:00+00:00,2025-01-15 09:00:00+00:00,1 days 00:00:00,
219,3,5030,5053,2681.06,2693.86,,,35.175048000000544,3.224952,0.004373276241486599,2025-01-15 09:00:00+00:00,2025-01-16 09:00:00+00:00,1 days 00:00:00,
220,-3,5053,5076,2693.86,2712.57,,,-59.37385800000011,3.2438580000000004,-0.007346813123176516,2025-01-16 09:00:00+00:00,2025-01-17 09:00:00+00:00,1 days 00:00:00,
221,3,5076,5099,2712.57,2711.25,,,-7.2142920000004915,3.2542920000000004,-0.0008865260620002627,2025-01-17 09:00:00+00:00,2025-01-20 09:00:00+00:00,3 days 00:00:00,
222,3,5099,5120,2711.25,2724.17,,,35.49874800000022,3.2612520000000003,0.004364376579068652,2025-01-20 09:00:00+00:00,2025-01-21 09:00:00+00:00,1 days 00:00:00,
223,3,5120,5143,2724.17,2746.77,,,64.51743599999973,3.282564,0.007894445647665237,2025-01-21 09:00:00+00:00,2025-01-22 09:00:00+00:00,1 days 00:00:00,
224,3,5143,5166,2746.77,2753.32,,,16.349946000000546,3.3000540000000003,0.001984142101450168,2025-01-22 09:00:00+00:00,2025-01-23 09:00:00+00:00,1 days 00:00:00,
225,-3,5166,5189,2753.32,2773.69,,,-64.42620599999967,3.316206,-0.007799820580245008,2025-01-23 09:00:00+00:00,2025-01-24 09:00:00+00:00,1 days 00:00:00,
226,3,5189,5212,2773.69,2754.57,,,-60.67695599999967,3.3169560000000002,-0.007291965576542375,2025-01-24 09:00:00+00:00,2025-01-27 09:00:00+00:00,3 days 00:00:00,
227,-3,5212,5235,2754.57,2739.32,,,42.453666,3.2963340000000008,0.005137361548263378,2025-01-27 09:00:00+00:00,2025-01-28 09:00:00+00:00,1 days 00:00:00,
228,3,5235,5258,2739.32,2759.08,,,55.98095999999929,3.29904,0.006812026342303754,2025-01-28 09:00:00+00:00,2025-01-29 09:00:00+00:00,1 days 00:00:00,
229,3,5258,5281,2759.08,2765.59,,,16.215198000000655,3.3148020000000002,0.00195901024979348,2025-01-29 09:00:00+00:00,2025-01-30 09:00:00+00:00,1 days 00:00:00,
230,3,5281,5304,2765.59,2792.59,,,77.665092,3.3349080000000004,0.009360882849590774,2025-01-30 09:00:00+00:00,2025-01-31 09:00:00+00:00,1 days 00:00:00,
231,-3,5304,5327,2792.59,2787.03,,,13.332227999999835,3.3477720000000004,0.001591381477409795,2025-01-31 09:00:00+00:00,2025-02-03 09:00:00+00:00,3 days 00:00:00,
232,3,5327,5350,2787.03,2813.42,,,75.80972999999962,3.3602700000000003,0.009066967345166614,2025-02-03 09:00:00+00:00,2025-02-04 09:00:00+00:00,1 days 00:00:00,
233,3,5350,5373,2813.42,2858.95,,,133.18657799999923,3.403422,0.01577991412586808,2025-02-04 09:00:00+00:00,2025-02-05 09:00:00+00:00,1 days 00:00:00,
234,3,5373,5396,2858.95,2859.0,,,-3.280769999999454,3.43077,-0.0003825145595409369,2025-02-05 09:00:00+00:00,2025-02-06 09:00:00+00:00,1 days 00:00:00,
235,3,5396,5419,2859.0,2860.61,,,1.398234000000382,3.431766,0.00016302133613159344,2025-02-06 09:00:00+00:00,2025-02-07 09:00:00+00:00,1 days 00:00:00,
236,3,5419,5442,2860.61,2888.18,,,79.26072599999912,3.449274,0.009235876963304973,2025-02-07 09:00:00+00:00,2025-02-10 09:00:00+00:00,3 days 00:00:00,
237,3,5442,5465,2888.18,2917.78,,,85.31642400000109,3.4835760000000002,0.009846618978041625,2025-02-10 09:00:00+00:00,2025-02-11 09:00:00+00:00,1 days 00:00:00,
238,-3,5465,5488,2917.78,2892.29,,,72.98395800000071,3.4860420000000003,0.008337841098369428,2025-02-11 09:00:00+00:00,2025-02-12 09:00:00+00:00,1 days 00:00:00,
239,3,5488,5511,2892.29,2915.74,,,66.86518199999945,3.4848179999999997,0.007706140808839902,2025-02-12 09:00:00+00:00,2025-02-13 09:00:00+00:00,1 days 00:00:00,
240,3,5511,5534,2915.74,2933.97,,,51.18017400000005,3.5098260000000003,0.005851021696035994,2025-02-13 09:00:00+00:00,2025-02-14 09:00:00+00:00,1 days 00:00:00,
241,3,5534,5557,2933.97,2896.41,,,-116.17822799999983,3.498228,-0.013199206535854111,2025-02-14 09:00:00+00:00,2025-02-17 09:00:00+00:00,3 days 00:00:00,
242,3,5557,5578,2896.41,2913.45,,,47.63408399999989,3.4859159999999996,0.005481968367738019,2025-02-17 09:00:00+00:00,2025-02-18 09:00:00+00:00,1 days 00:00:00,
243,3,5578,5601,2913.45,2931.2,,,49.74321,3.5067899999999996,0.0056912148826991655,2025-02-18 09:00:00+00:00,2025-02-19 09:00:00+00:00,1 days 00:00:00,
244,3,5601,5624,2931.2,2947.72,,,46.032647999999945,3.5273519999999996,0.005234789847161647,2025-02-19 09:00:00+00:00,2025-02-20 09:00:00+00:00,1 days 00:00:00,
245,3,5624,5647,2947.72,2929.72,,,-57.526464,3.526464,-0.006505193166243686,2025-02-20 09:00:00+00:00,2025-02-21 09:00:00+00:00,1 days 00:00:00,
246,3,5647,5670,2929.72,2938.57,,,23.029026000001092,3.5209740000000003,0.002620162336332529,2025-02-21 09:00:00+00:00,2025-02-24 09:00:00+00:00,3 days 00:00:00,
247,3,5670,5693,2938.57,2935.71,,,-12.104568000000382,3.5245680000000004,-0.0013730678527311734,2025-02-24 09:00:00+00:00,2025-02-25 09:00:00+00:00,1 days 00:00:00,
248,-3,5693,5716,2935.71,2906.58,,,83.88462600000032,3.5053740000000007,0.00952462675128002,2025-02-25 09:00:00+00:00,2025-02-26 09:00:00+00:00,1 days 00:00:00,
249,3,5716,5739,2906.58,2894.13,,,-40.830425999999456,3.480426,-0.004682527919410332,2025-02-26 09:00:00+00:00,2025-02-27 09:00:00+00:00,1 days 00:00:00,
250,-3,5739,5762,2894.13,2863.57,,,88.22537999999983,3.4546200000000002,0.010161416384198336,2025-02-27 09:00:00+00:00,2025-02-28 09:00:00+00:00,1 days 00:00:00,
251,3,5762,5785,2863.57,2865.91,,,3.582311999999072,3.4376880000000005,0.00041699836218425554,2025-02-28 09:00:00+00:00,2025-03-03 09:00:00+00:00,3 days 00:00:00,
252,3,5785,5808,2865.91,2887.42,,,61.07800200000065,3.451998,0.0071039683730473625,2025-03-03 09:00:00+00:00,2025-03-04 09:00:00+00:00,1 days 00:00:00,
253,3,5808,5831,2887.42,2917.04,,,85.37732399999967,3.4826759999999997,0.009856241211877679,2025-03-04 09:00:00+00:00,2025-03-05 09:00:00+00:00,1 days 00:00:00,
254,3,5831,5854,2917.04,2920.6,,,7.177415999999837,3.5025839999999997,0.0008201711323807354,2025-03-05 09:00:00+00:00,2025-03-06 09:00:00+00:00,1 days 00:00:00,
255,-3,5854,5877,2920.6,2913.37,,,18.189618000000053,3.500382,0.0020760138327740978,2025-03-06 09:00:00+00:00,2025-03-07 09:00:00+00:00,1 days 00:00:00,
256,-3,5877,5901,2913.37,2914.68,,,-7.426829999999836,3.49683,-0.0008497410215661386,2025-03-07 09:00:00+00:00,2025-03-10 09:00:00+00:00,3 days 00:00:00,
257,-3,5901,5924,2914.68,2902.26,,,33.769835999998854,3.490164,0.00386204042982412,2025-03-10 09:00:00+00:00,2025-03-11 09:00:00+00:00,1 days 00:00:00,
258,3,5924,5947,2902.26,2911.88,,,25.371515999999673,3.488484,0.00291399530021424,2025-03-11 09:00:00+00:00,2025-03-12 09:00:00+00:00,1 days 00:00:00,
259,-3,5947,5970,2911.88,2937.0,,,-78.86932799999967,3.509328,-0.009028454469277438,2025-03-12 09:00:00+00:00,2025-03-13 09:00:00+00:00,1 days 00:00:00,
260,3,5970,5993,2937.0,2985.16,,,140.92670399999957,3.553296,0.015994405175348846,2025-03-13 09:00:00+00:00,2025-03-14 09:00:00+00:00,1 days 00:00:00,
261,3,5993,6016,2985.16,2989.55,,,9.585174000000983,3.5848260000000005,0.001070313819024922,2025-03-14 09:00:00+00:00,2025-03-17 09:00:00+00:00,3 days 00:00:00,
262,-3,6016,6039,2989.55,3015.55,,,-81.60306,3.6030600000000006,-0.009098700473315405,2025-03-17 09:00:00+00:00,2025-03-18 09:00:00+00:00,1 days 00:00:00,
263,3,6039,6062,3015.55,3042.0,,,75.71546999999946,3.6345300000000007,0.008369448359337449,2025-03-18 09:00:00+00:00,2025-03-19 09:00:00+00:00,1 days 00:00:00,
264,-3,6062,6085,3042.0,3048.96,,,-24.534576000000108,3.6545760000000005,-0.0026884260355030326,2025-03-19 09:00:00+00:00,2025-03-20 09:00:00+00:00,1 days 00:00:00,
265,-3,6085,6108,3048.96,3029.85,,,53.68271400000038,3.6472860000000003,0.005868964499370365,2025-03-20 09:00:00+00:00,2025-03-21 09:00:00+00:00,1 days 00:00:00,
266,3,6108,6131,3029.85,3024.87,,,-18.572832000000055,3.632832,-0.00204331699589094,2025-03-21 09:00:00+00:00,2025-03-24 09:00:00+00:00,3 days 00:00:00,
267,-3,6131,6154,3024.87,3017.72,,,17.824446000000272,3.625554,0.0019642106933520976,2025-03-24 09:00:00+00:00,2025-03-25 09:00:00+00:00,1 days 00:00:00,
268,3,6154,6177,3017.72,3026.03,,,21.3037500000012,3.62625,0.002353183860663251,2025-03-25 09:00:00+00:00,2025-03-26 09:00:00+00:00,1 days 00:00:00,
269,3,6177,6200,3026.03,3029.65,,,7.226591999999672,3.633408,0.0007960476267584843,2025-03-26 09:00:00+00:00,2025-03-27 09:00:00+00:00,1 days 00:00:00,
270,3,6200,6223,3029.65,3084.46,,,160.76153399999984,3.6684660000000004,0.017687580413579,2025-03-27 09:00:00+00:00,2025-03-28 09:00:00+00:00,1 days 00:00:00,
271,3,6223,6244,3084.46,3113.31,,,82.83133799999973,3.718662,0.008951468328329664,2025-03-28 09:00:00+00:00,2025-03-31 08:00:00+00:00,2 days 23:00:00,
272,-3,6244,6267,3113.31,3144.69,,,-97.89480000000033,3.7548000000000004,-0.010481320523815448,2025-03-31 08:00:00+00:00,2025-04-01 08:00:00+00:00,1 days 00:00:00,
273,3,6267,6290,3144.69,3116.4,,,-88.62665399999989,3.756654,-0.009394318040887929,2025-04-01 08:00:00+00:00,2025-04-02 08:00:00+00:00,1 days 00:00:00,
274,3,6290,6313,3116.4,3140.17,,,67.55605799999995,3.7539420000000003,0.007225865100757298,2025-04-02 08:00:00+00:00,2025-04-03 08:00:00+00:00,1 days 00:00:00,
275,-3,6313,6336,3140.17,3099.92,,,117.005946,3.744054,0.012420340936955675,2025-04-03 08:00:00+00:00,2025-04-04 08:00:00+00:00,1 days 00:00:00,
276,-3,6336,6359,3099.92,3035.31,,,190.14886200000038,3.6811380000000002,0.020446641848821955,2025-04-04 08:00:00+00:00,2025-04-07 08:00:00+00:00,3 days 00:00:00,
277,-3,6359,6382,3035.31,3001.86,,,96.72769799999945,3.6223020000000004,0.010622495231129516,2025-04-07 08:00:00+00:00,2025-04-08 08:00:00+00:00,1 days 00:00:00,
278,-3,6382,6405,3001.86,3012.38,,,-35.16854399999995,3.608544,-0.003905194779236794,2025-04-08 08:00:00+00:00,2025-04-09 08:00:00+00:00,1 days 00:00:00,
279,-3,6405,6428,3012.38,3125.28,,,-342.38259600000026,3.682596,-0.03788616708383397,2025-04-09 08:00:00+00:00,2025-04-10 08:00:00+00:00,1 days 00:00:00,
280,-3,6428,6451,3125.28,3208.53,,,-253.550286,3.8002860000000003,-0.027042940792504893,2025-04-10 08:00:00+00:00,2025-04-11 08:00:00+00:00,1 days 00:00:00,
281,-3,6451,6474,3208.53,3227.37,,,-60.38153999999907,3.8615400000000006,-0.006273022225131054,2025-04-11 08:00:00+00:00,2025-04-14 08:00:00+00:00,3 days 00:00:00,
282,-3,6474,6497,3227.37,3231.87,,,-17.375544,3.8755440000000005,-0.0017946030359085386,2025-04-14 08:00:00+00:00,2025-04-15 08:00:00+00:00,1 days 00:00:00,
283,3,6497,6520,3231.87,3283.69,,,151.5506640000005,3.9093360000000006,0.015630853963804286,2025-04-15 08:00:00+00:00,2025-04-16 08:00:00+00:00,1 days 00:00:00,
284,-3,6520,6543,3283.69,3341.58,,,-177.64516199999963,3.975162,-0.018033082903684647,2025-04-16 08:00:00+00:00,2025-04-17 08:00:00+00:00,1 days 00:00:00,
285,-3,6543,6566,3341.58,3376.32,,,-108.2507400000007,4.030740000000001,-0.010798358860180003,2025-04-17 08:00:00+00:00,2025-04-21 08:00:00+00:00,4 days 00:00:00,
286,-3,6566,6589,3376.32,3484.37,,,-328.2664139999992,4.116414000000001,-0.03240869882001703,2025-04-21 08:00:00+00:00,2025-04-22 08:00:00+00:00,1 days 00:00:00,
287,-3,6589,6612,3484.37,3346.65,,,409.0613879999994,4.098612000000001,0.039132984154954774,2025-04-22 08:00:00+00:00,2025-04-23 08:00:00+00:00,1 days 00:00:00,
288,3,6612,6635,3346.65,3326.18,,,-65.41369800000076,4.003698,-0.006515341012654554,2025-04-23 08:00:00+00:00,2025-04-24 08:00:00+00:00,1 days 00:00:00,
